STEIN,Lager holder
STEIN,Toklas companion
STEINWAY,Piano name
STELE,Inscribed stone slab
STELLA,Actress Stevens
STELLAR,Outstanding
STEM,Bud supporter
STEM,Derive from
STEM,Flower holder
STEM,Pipe part
STEM,Sterns other end?
STEM,Watch part
STEM,Wine glass feature
STEM,Wine glass part
STEMTHETIDE,Resist
STEN,Anna of  Nana 
STEN,British carbine
STEN,British gun
STENNIS,Former Mississippi senator John
STENO,Gregg grad
STENO,Kind of pad
STENOS,Shorthand-takers
STENOS,Testimony takers
STENS,British carbines
STEP,Watch your ____!
STEP,A to B  i e 
STEP,Dance part
STEP,Distance from A to B  e g 
STEP,Instruction-sheet part
STEP,Plan part
STEP,Procedure part
STEP,You may have to watch yours
STEPBYSTEP,TREAD-RUNG
STEPONIT,Hurry up!
STEPPE,Essentially treeless expanse
STEPS,Actions
STEPS,Levels
STEPSISTER,Sibling via remarriage
STER,Mob or gang ender
STER,Prank follow-up
STERE,Cubic meter
STERE,Volume measurement
STEREO,Boom box  e g 
STEREO,Home music maker
STEREO,Sound investment?
STEREO,Tweeters place
STEREOS,Car accessories
STERES,Cubic meters
STERILE,Lacking imagination
STERILEHYBRIDS,MULES
STERLING,Fine tableware
STERN,Isaac or Howard
STERN,Strict
STERN,Violinist Isaac
STERNA,Breastbones
STERNS,The Queens rears?
STES,Canonized mlles 
STES,Notre Dame statues  for short
STET,Let it stand  to an editor
STET,Galley mark
STET,Galley marking
STET,Margin marking
STET,Marginal notation
STETSON,Ten-gallon hat
STETSONS,Cowboy hats
STEVE,Higher Love singer Winwood
STEVE,Canyon of the comics
STEVE,Carlton or Martin
STEVE,Multi-talented Allen
STEVEMCGARRETT,Five-O sleuth
STEVENSPIELBERG,Jurassic Park director
STEVENSPIELBERG,Schindlers List director
STEVES,McQueen and Allen
STEVETOMCHIPPER,US Open Champ 96/Welsh Singer/Third Baseman
STEW,Astrologer to Elizabeth I
STEW,Bouillabaisse
STEW,Burgoo  e g 
STEW,Crockpot concoction
STEW,Hobo fare
STEW,Slow-cooked meal
STEW,Worry
STEWARDED,Managed
STEWARDS,Takes charge of
STEWED,Overcooked
STEWS,Hasenpfeffer et al 
STILLLIFE,Cezanne specialty
STILT,Clown booster
STILT,Clown support
STIMULUS,Incentive
STINE,Goosebumps creator
STING,Con game
STINGS,Con games
STINGY,Penny-pinching
STINKER,Skunk?
STINKERS,Skunks
STINKO,Of poor or inferior quality
STINTER,Frugal one
STIR,Begin to move
STIR,Brouhaha
STIR,Combine
STIR,Cooking direction
STIR,Mix up
STIR,Tend to the batter
STIR,Tend to the sauce
STIR,Use a swizzle stick
STIR,__-crazy
STIR,__-fry
STIRS,Calabooses
STIRS,Keeps from sticking to the pot
STITCH,Do some suturing
STJOHN,Gospel writer
STL,Cardinal monogram
STL,Cards city
STLO,Battle site  WWII
STLO,French city near Caen
STLO,Normandy town
STLO,WWII battle site
STOA,Greek portico
STOA,Porch for Pericles
STOA,Portico
STOAT,Brown ermine
STOAT,Summer weasel
STOATS,Brown ermines
STOATS,Summer ermines  in England
STOGIES,Cheap cigars
STOIC,Imperturbable
STOIC,Zeno  for one
STOKER,Dracula creator
STOLE,Pinched
STOLES,Furriers wares
STOMA,Leaf aperture
STOMP,Dance at the Savoy  perhaps
STONE,Actor/director Ezra
STONE,See 45A
STONE,Sharon of  Total Recall 
STONECOLD,As icy as Sharon
STONEPHILLIPS,NBC reporter
STONES,Ezra and Sharon
STONESTONE,Rock bands sound quality?
STONY,Impassive
STOOD,Tolerated
STOOD,__ in (subbed)
STOODPAT,Didnt draw
STOOGES,Dupes
STOOGES,Moe  Curley  and Shemp
STOOL,Three legged seat
STOOLPIGEON,Tattler
STOOLS,Bar seating
STOOPS,Condescends
STOP,__ the music!
STOP,Depot
STOP,Halt
STOP,Octagon message
STOP,Organ piece
STOP,Railroad-crossing word
STOP,Scrub a mission
STOPA,   face that would ____ clock
STOPGAPS,Makeshift items
STOPOVER,Ticket privilege
STOPS,Organ parts
STORAGE,Hard disks function
STORE,Ender for dime or dollar
STORE,Put away for later
STORED,Piled up
STOREDUP,Amassed
STORK,Baby bringer
STORM,Actress Gale
STORM,Attack violently
STORM,Hurricane or blizzard
STORMED,Raged
STORMIN,____ Norman Schwarzkopf
STORMS,Noreasters
STORMS,Rains cats and dogs
STORY,Alibi
STORY,Whodunit  e g 
STOUT,Wolfes creator
STOVE,Cooker
STOVE,Franklin __
STOVE,Kitchen appliance
STOVE,One of Franklins inventions
STOW,Pack in a footlocker
STOW,__ away (get a free ride)
STOWE,Harriet Beecher _____
STP,Gas additive
STP,Oil-treatment letters
STPAT,Irish patron  for short
STPAT,March honoree  for short
STPETER,Pearly Gates guard
STRAD,Another fine 15A
STRAD,Fine instrument  familiarly
STRAINER,Colander
STRANGLE,Throttle
STRAP,Bale together
STRAP,Leather strip
STRAP,Sandal part
STRAPS,Handbag handles
STRAPS,Metro loops
STRAPS,Suspenders
STRATA,Levels of society
STRATA,Rock layers
STRATIFYING,Forming layers
STRAUSS,Levi of Levis fame
STRAW,Camels backbreaker
STRAW,Scarecrow filler
STRAW,Sipper
STREAK,Mean  for one
STREAKED,Pulled a 70s prank
STREAKS,Runs bare
STREAM,Freshet
STREAMY,Flowing
STREETBEAT,Patrolmans assignment
STREP,Throat infection
STRESSES,Places emphasis on
STRETCHESAPOINT,Makes an exception
STREWN,Scattered
STRIA,Thin line or band
STRIDE,Take giant steps
STRIKEZONE,Keglers target
STRIP,Divest
STRIP,Husk
STRIP,TV series   77 Sunset ___ 
STRIVER,Contender
STROBE,Disco light
STROBE,Night-club light
STROM,Senator Thurmond
STROM,____ Thurmond
STRONG,Powerful
STRONG,Well-fortified
STROP,Barbers sharpener
STROP,Razor sharpener
STRUCK,Affected
STRUCK,Hit
STRUMPET,Trollop
STRUMS,Plays a Stratocaster
STRUT,Prance
STRUT,__ ones stuff (show off)
STS,Ave crossers
STS,Ave  crossers
STS,Peter and Paul: Abbr 
STU,Erwin of old films
STU,Original Beatle Sutcliffe
STUB,Ticket end
STUCCO,Wall finish
STUCCOES,Wall finishes
STUD,Dress shirt need
STUD,Retired racehorse  perhaps
STUD,Tuxedo decoration
STUDENTDRIVER,Novice duffer?
STUDIO,Rehearsal spot
STUN,Fill with awe
STUN,Knock for a loop
STUNG,Attacked by jellyfish
STUNG,Conned
STUNT,Like the TV wedding  perhaps
STUPID,By no means a rocket scientist
STY,Hoggery
STY,Pigs digs
STY,Pigs digs
STY,Sow site
STY,Swine enclosure
STYE,Eye infection
STYE,Eye problem
STYE,Eye sore?
STYE,Eye woe
STYES,Eye troubles
STYES,Porkys places
STYLE,The Elements of __
STYLE,Class
STYLER,Designer  of sorts
STYLES,Creates a coif
STYLET,Surgeons probe
STYLETS,Daggers
STYLI,Sharp instruments
STYLISTS,Salon worker
STYRON,Sophies Choice author
STYRON,Sophies Choice writer
STYX,River of Hades
SUB,Deli offering
SUB,Temp  teacher
SUBLEASE,Rent from a renter
SUBMIT,Present
SUBSIDENCE,Abatement
SUBSIDY,Gift of money
SUBURBIA,Where the grass is greener?
SUCCEED,Make a hit
SUCRE,Bolivias constitutional capital
SUDS,Washing-machine froth
SUE,Runaround ____
SUE,__ Me ( Guys and Dolls  tune)
SUE,Go courting?
SUED,Took to court
SUER,The Peoples Court figure
SUER,Litigant
SUERS,The Peoples Court figures
SUERS,Small-claims court figures
SUET,Plum-pudding ingredient
SUET,Tallow source
SUEZ,Egypts canal
SUGAR,Coffee-shop freebie
SUGAR,Sweetener
SUGAR,Table packet
SUI,__ generis (unique)
SUIT,Clubs or spades  but not saws
SUIT,Wall-Street type
SUITE,Grofes  Grand Canyon __ 
SULA,Toni Morrison novel
SULU,Enterprise helmsman
SUMAC,Singer Yma
SUMMED,Added up
SUN,House of the Rising __
SUN,Baltimore newspaper
SUNKEN,Like many a galleon
SUNNI,Branch of Islam
SUNNYSIDEUP,1929 Janet Gaynor film
SUNTANLOTION,Ray protection
SUNUP,Dawn
SUP,Break bread
SUP,Dine late
SUP,Enjoy a meal
SUP,Take the third of three squares
SUPE,Theater walk-on  for short
SUPERBOWL,First-class hooter?
SUPEREGO,Moral compass
SUPERS,Apartment leak-fixers
SUPERSUNDAY,Big day in football
SUPPER,Late-night meal
SUPRA,Toyota model
SUPREME,Ross  for a time
SUR,Big ____  CA
SURE,Certainly!
SURE,Natch
SURE,Trustworthy
SURE,__-footed
SUREFIRE,Guaranteed
SUREST,The __ poison is time : Emerson
SURF,Breaking waves
SURF,Ride the waves
SURF,Roar at the shore
SURFED,Used a Web browser
SURFTHEINTERNET,Engage in water sports?
SURGED,Increased suddenly
SURREY,Flat-topped vehicle
SUSAN,Writer Sontag
SUSPEND,Kick out of school temporarily
SUTRA,Buddhist scriptural narrative
SUTRA,Hindu aphorism
SUTRA,Kama __
SUTTERSMILL,Gold-discovery site
SUTURE,Have one in stitches?
SWAB,Cotton ball
SWALE,Wet land tract
SWALES,Marshy tracts
SWALES,Valleylike tracts
SWALLOWUP,Engulf
SWAM,Did the breaststroke
SWAM,Emulated Ederle
SWAN,__ song (final performance)
SWANS,Stately swimmers
SWAP,Kind of meet
SWAT,The Sultan of __ (Ruth)
SWAT,Kind of team
SWATH,Scythes path
SWAY,Teeter totter
SWAYED,Exerted influence over
SWEATILY,In a laborious manner
SWEATYPALMS,First-date affliction  perhaps
SWEDE,Garbo was one
SWEDE,Stockholm native
SWEDES,Angstrom and Celsius
SWEDES,Edberg and Wilander
SWEDISHMEATBALL,Delectable spheroid
SWEEP,Total victory
SWEEP,Win every game
SWEETEN,Add saccharin
SWEETER,More sugary
SWEETHEART,February 14 word
SWEETHEARTS,Honeys
SWEETS,Desserts  generally
SWEETS,Sugary treats
SWELTER,Suffer from the heat
SWEPT,Spiffed up the floor
SWIG,Quaff
SWIM,Take a dip
SWISH,Whip sound
SWISSCHEESE,Ham sandwich add-on
SWIT,M*A*S*H mainstay
SWIT,Loretta of  M*A*S*H 
SWOON,Black out
SWOOP,Plunge
SWORD,__ of Damocles
SWORDSWALLOWERS,More carnival attractions
SWORE,Said  !@#$% 
SWUM,Done the butterfly
SYD,A Chaplin
SYDNEY,Actor Greenstreet
SYKES,Gettysburg general George
SYMBOLS,Ideograms
SYN,Antonym ant 
SYNAPSES,Nerve junctions
SYNC,Harmony
SYNC,N __ (hot singing group)
SYNE,Auld Lang __
SYNE,Auld Lang _____
SYNE,Ago  in Scotland
SYNE,January 1 word
SYNE,Lang successor
SYNOD,Church group
SYNS,Thesaurus entries: Abbr 
SYR,See 54A
SYRIA,Lebanon neighbor
SYRUP,IHOP condiment
SYRUP,Log Cabin  e g 
SYS,Pt  of CBS
SYSTEM,Part of DOS
SYSTEM,Plan
SYSTEMS,All __ go!
TAB,Caps-Lock neighbor
TAB,Pull-__ (can opening)
TABLA,Small drum
TABLE,Defer
TABLE,Postpone
TABLE,Put aside for later
TABLES,Eating surface
TABOO,No-no
TABU,Popular cologne
TAC,Tic __ Dough
TAC,Game middle
TACHOMETER,Dashboard device
TACO,Mexicali munchie
TACO,Mexican treat
TACO,__ Bell
TACOS,Theyre eaten in the shell
TACT,Diplomacy
TACTIC,Maneuver
TAD,A small bit
TAD,Abe Lincolns youngest
TAD,Little bit
TADA,Voila!
TADS,Small fellows
TAE,Inventors monogram
TAE,Menlo Park monogram
TAE,__ kwon do
TAE,___ kwon do
TAELS,Asian weight units
TAFT,Four-letter presidential name
TAFT,President and later-to-be chief justice
TAFT,President who later became chief justice
TAFTS,Whitehouse family
TAG,Childs play
TAG,Label
TAHOE,California/Nevada lake
TAHOE,Sierra Nevada lake
TAHOE,Truckee River feeder
TAHOE,Western border lake
TAI,__-Pan (Clavell novel)
TAI,Randys skating partner
TAI,__ chi (exercise system)
TAICHI,Gentlest martial art
TAIL,Follow
TAIL,Kite need
TAILGATE,Parking-lot party
TAINA,Finnish actress Elg
TAIPEI,Taiwans capital
TAJ,AC casino  for short
TAJ,__ Mahal
TAKE,On the ____ (accepting bribes)
TAKEOFFLANDING,    IN FLIGHT
TAKEON,Deal with
TAKEOUT,Date
TAKER,Bet accepter
TAKES,Captures
TAKES,Lets the pitch go by
TAKES,Photographs
TAKETO,Begin to like
TAKINGPRATFALLS,Lowest form of comedy?
TALC,1 on the Mohs scale
TALC,After-bath sprinkle
TALC,Baby powder ingredient
TALC,Face-powder mineral
TALC,Mineral with a soapy feel
TALC,Shower powder
TALC,Soft mineral
TALCS,Past Peruvian
TALE,Fabrication
TALE,It may be tall
TALE,Myth
TALENT,Knack
TALENTS,Up-and-comers
TALES,Fictitious narratives
TALIA,Actress Shire
TALIA,Shire of  Rocky 
TALIA,Sylvesters frequent costar
TALL,Like some tales
TALLEST,Most exaggerated
TALLEST,Topmost
TALLOW,Candle substance
TALLULAH,Actress Bankhead
TALLY,Count
TALLY,Unkempt
TALLYHOS,Fox-hunt calls
TAM,Aberdeen topper
TAM,Cap with a pompon
TAM,Cap with pompoms
TAM,Clan members cap
TAM,Skye cap
TAMA,Author Janowitz
TAMALES,Durango dishes
TAMALES,Mexican dish
TAME,Like a house pet
TAME,Subdue
TAMED,Busted  as a bronco
TAMED,Domesticated
TAMER,Circus act
TAMER,More docile
TAMES,Breaks  as a bronco
TAMES,Tones down
TAMEST,Most docile
TAMEST,Most reserved
TAMILS,Many Sri Lankans
TAMP,Pack tightly
TAMPA,Cigar-industry center
TAMPA,Florida bowl site
TAMPA,Gulf of Mexico city
TAMS,Highlanders hats
TAMS,Highlands haberdashery
TAMS,Scottish caps
TAN,Catch rays
TAN,Convert to leather
TAN,Fan-__ (Chinese card game)
TAN,Not pale
TAN,Whale the tar out of
TANDEMS,Couple carriers
TANG,Space drink
TANG,Space juice
TANG,Surgeonfish
TANG,Zest
TANK,Auto necessity
TANK,Oil container
TANK,Weapon for Patton
TANKED,Prepared for a trip  with  up 
TANOAKS,Pacific Coast evergreens
TANS,Gets some rays
TANTRUM,Hissy fit
TANYA,Patty Hearst  to her SLA buddies
TANYA,Singer Tucker
TAO,The ____ of Pooh
TAO,Chinese philosophy
TAO,Oriental way
TAO,Philosophical universe
TAO,Spiritual path
TAOS,New Mexico art center
TAOS,New Mexico art colony
TAOS,New Mexico resort
TAP,Barroom fixture
TAP,Dance  in a way
TAP,Faucet
TAP,Kind of water
TAPA,Paperlike cloth
TAPE,3M product
TAPE,CD alternative
TAPE,Cassette contents
TAPE,Gift-wrappers need
TAPEDUP,Held together temporarily
TAPER,Thin candle
TAPERED,Narrowed down
TAPIN,Easy two-pointer
TAPIR,Long-snouted mammal
TAPIR,Rhino relative
TAPIRS,Fleshy-snouted beasts
TAPS,Pub hardware
TAR,Black gunk
TAR,Defile
TAR,Highway-crew need
TAR,Macadam material
TAR,Pitch
TAR,Pitch yielder
TAR,Roofing material
TAR,Seafarer
TAR,Sticky black stuff
TAR,__ Heel (North Carolinian)
TAR,__ Heel State
TARA,Home for 53A
TARA,Mitchell plantation
TARA,Scarletts estate
TARA,Scarletts home
TARDY,Report-card adjective
TARE,Counterweight?
TARG,Set your sights on this: abbr 
TARGE,Light shield
TARO,Starch source
TAROS,Edible roots
TAROT,22 card deck
TAROT,It may depict vice or virtue
TAROT,Medium for mediums
TAROT,Pack to the future?
TAROT,Pictorial card
TAROT,Telling card
TAROTCARD,Fortunetellers deck member
TARP,Field covering
TARP,Field protector
TARP,Infield protector
TARPIT,La Brea feature
TARPS,Ground-crew gear
TARPS,Infield covers
TARRED,Repaved
TARRY,Loiter
TARRYING,Dragging ones feet
TARS,Old salts
TART,Bite-sized pie
TART,Like a sourball
TART,Pop-__ (breakfast goodie)
TARTAN,Dundee cloth
TARTAR,Sauce with fish
TARTARIC,Photographic acid
TARZANS,__ New York Adventure (1942 film)
TAS,College aides: Abbr 
TASK,Chore
TASK,Kind of force
TASKS,Chores
TASKS,Stints
TASKS,Things to do
TASS,ITAR-__
TASS,News agency founded in 1918
TASS,Russias Itar-___ news agency
TASS,USSR news agency
TASSE,Demis rear?
TASSEL,Fez feature
TASTE,Here  try some!
TASTE,A sense
TASTE,Discernment
TASTE,Personal liking
TASTE,Sample
TASTE,Try a tidbit
TASTED,Sampled
TASTELESS,Bland
TASTY,Appetizing
TASTY,Lip-smacking good
TAT,Make lace
TAT,Part of an exchange
TATA,Bye-bye!
TATA,Cheerio!
TATA,So long!
TATA,So long  luv!
TATA,Folkestone farewell!
TATA,Slangy so-long
TATAR,Someone regarded as ferocious or violent
TATARS,Asian invaders
TATARS,Crimean Turks
TATE,Little Man __ (Foster flick)
TATE,Darren Stevenss boss
TATE,London art gallery
TATER,Spud
TATERS,Idahoes  informally
TATI,Mon Oncle director
TATI,Monsieur Hulots Holiday writer Jacques
TATI,Comedian Jacques
TATI,Jacques of French comedy
TATS,Makes lace
TATTLE,Chatter aimlessly
TATTLE,Gossip
TATTOO,Fantasy Island greeter
TATUM,Jazz pianist Art
TAU,Kind of cross
TAUPE,Popular hosiery shade
TAURUS,Ford model
TAUS,Theyre crossed in Greece
TAVARES,It Only Takes a Minute singers
TAVERN,Public house
TAW,Espied  to Tweety Pie
TAW,Shooter
TAWS,Fancy marbles
TAX,Deplete
TAX,Impost
TAX,Overburden
TAX,Price add-on
TAX,Sin __
TAXI,Danny DeVito series
TAXI,Heard on the street
TAXI,Kind of dancer or squad
TAXI,__ dancer (nightclub employee)
TAXICAB,Car for hire
TBA,Airport flight abbr 
TBA,Concert-schedule letters
TBAR,It may get you high
TBAR,Lift at Stowe
TBAR,Lift device
TBAR,Lillehammer lift
TBAR,Ski lift
TBAR,Skiers tow
TBAR,Slopes transport
TBAR,Stowe lift
TBAR,Vail sight
TBIRD,Car featured in a Beach Boys song
TBONES,Chophouse specialties
TBSP,Cookbook abbr 
TCP,Type of internet connection
TDS,6-pt  plays
TDS,Bowl stats
TDS,Grid stats
TDS,Gridiron stat 
TDS,HBs scores
TDS,Letters for the Jets?
TDS,NFL scores
TDS,Stadium stats
TEA,Afternoon event
TEA,Afternoon social
TEA,Crumpets accompaniment
TEA,Drink from a bag?
TEA,Kind of bag
TEA,Leaves in the bag
TEA,Steeped beverage
TEABAG,Pekoe package
TEACH,Conduct the class
TEACH,Educate
TEACUP,Tempest spot?
TEAK,Flooring wood
TEAK,Furniture hardwood
TEAK,Shipbuilding material
TEAL,Greenish blue
TEAL,River duck
TEALEAVES,Fortunetellers reading matter
TEALS,Fresh-water ducks
TEAM,Lions or Tigers or Bears
TEAM,Mets or Jets
TEAM,Ravens  for one
TEAM,Two mules  e g 
TEAR,Eye drop
TEAR,Kind of gas
TEAR,Sorrowful drop
TEARS,Troubled waters?
TEARUP,Nullify  as a contract
TEAS,4 Oclock event
TEAS,Afternoon socials
TEAS,Bag fillers
TEAS,Bohea and pekoe
TEAS,Earl Grey and green
TEAS,Earl Grey wares
TEAS,Lipton  et al 
TEASER,Freebie-offering ad
TEC,Gumshoe
TECH,Georgia __
TECH,High-__
TECH,Skillful one  for short
TECH,Word in many college names
TECHS,Support specialists
TECS,Sleuths
TED,Guitarist Nugent
TED,Janes hubby
TED,Mack of old TV
TED,Media mogul Turner
TED,Newsman Koppel
TEDDY,____ bear
TEDIUM,Ennui
TEDIUMS,Tiresome states
TEDS,Koppel and Kennedy
TEE,Ball prop
TEE,Drivers aid?
TEE,Golfball prop
TEE,Gridiron gadget
TEE,Kind of shirt
TEE,Pigskins perch
TEE,Pitchers substitute  in youngsters baseball
TEE,Three-way intersection
TEE,Tigers launch pad
TEE,Titleist holder
TEE,Wood in Tiger Woods bag
TEE,___  off , in golf
TEED,Ready for driving
TEED,Ticked (off)
TEEHEE,Sneaky laugh
TEEM,Abound
TEEM,Be fertile
TEEMED,Poured
TEEMS,Abounds
TEEN,Adolescent
TEEN,Archie or Jughead
TEEN,Driver-ed taker  usually
TEEN,Driving-exam taker  usually
TEEN,Freshly
TEEN,Over 12
TEEN,Young adult
TEENAGE,Like some toon turtles
TEENAGER,Archie or Veronica
TEENER,Flick for adolescents
TEENS,Adolescents
TEENS,Difficult years
TEENSY,Itty-bitty
TEENSY,Microscopic
TEENY,Itsy-bitsy
TEENY,Wee
TEES,Light shirts
TEES,Palmers pocketful
TEETER,Half a playground unit?
TEETH,Canines
TEETH,Henhouse rarity
TEETHE,Grow choppers
TEFLON,Frying-pan coating
TEFLON,Non-stick coating
TEFLON,____ presidency (Reagans sobriquet)
TEG,Unshorn sheep
TEHEE,Titter
TEK,Shatner TV series  ___War 
TEL,Half an Israeli city?
TEL,Part of AT&T
TEL,Part of ITT
TEL,____ Aviv
TELE,Cast opening?
TELE,Communication prefix
TELE,Communications leader?
TELE,Graph and phone starter
TELE,Marketers lead-in
TELE,Phone starter
TELE,Prefix for graph or phone
TELE,Vision starter
TELEPATHY,Its mental
TELEPATHY,Transference of thought
TELL,Kiss and ___
TELL,Legendary Swiss
TELL,Let slip
TELL,Relate
TELL,Spill the beans
TELLER,Withdrawal specialist?
TELLS,Acts the tattletale
TEMERITY,Cheek
TEMP,Fill-in worker
TEMPER,It may be lost
TEMPO,Rhythm
TEMPS,Holiday help  perhaps
TEN,A real knockout  perhaps
TEN,Decade
TEN,Gymnasts goal
TEN,Letterman list count
TEN,Number of toes on a chimpanzee
TEN,Perfect score
TEN,Sawbuck
TEN,Where Hamilton is
TENACE,Bridge holding
TENANT,Apartment occupant
TENANTS,Renters
TEND,Be inclined
TENDER,Softhearted
TENET,Belief
TENET,Conviction
TENET,Dogma
TENET,Principle
TENET,Religious principle
TENETS,Beliefs
TENN,Ky  neighbor
TENN,Pt  of TVA
TENOR,Domingo  for one
TENOR,Quartet member
TENORS,Opera heros  often
TENPINS,Alley game
TENS,Addition column
TENS,Hamilton bills
TENSE,Full of suspense
TENSE,High-strung
TENSE,Jittery
TENSE,Uptight
TENSER,Less relaxed
TENSPEED,Certain bike
TENSPOT,Two fins
TENT,Camp housing
TENT,Caterpillar creation
TENT,Kind of stitch
TENT,Kind of stitch or dress
TENT,Pup  for one
TENT,Scouts shelter
TENTH,X  to a king
TENTHS,Tithe amounts
TENTS,Jamboree covers
TENURETRACK,Type of college position
TEPEE,A home on the range
TEPID,Luke warm
TEPID,Lukewarm
TER,Three times  in prescriptions
TERA,Trillion  in combinations
TERI,Actress Garr
TERI,Lois on  Lois & Clark 
TERI,Lois portrayer
TERIS,Hatcher et al
TERM,Expression
TERM,Quarter or semester
TERM,Set length of time
TERN,Aquatic bird
TERN,Gull kin
TERNS,Sea swallows
TERR,Yukon  e g : Abbr 
TERRA,Earth  literally
TERRA,__ firma
TERRE,__ Haute
TERROR,Extreme fright
TERSE,Brusque
TERSE,Not mincing words
TERSE,Right to the point
TERSER,More concise
TERSEST,Most pithy
TES,Some notes
TESH,Former TV co-host
TESH,Host and pianist
TESLA,Inventor Nikola
TESS,__ of the DUrbervilles
TESS,Della Reese TV role
TESS,Della  in  Touched By an Angel 
TESS,Hardy heroine
TESS,Kinski role
TESS,Tracys Trueheart
TEST,Acid or aptitude follower
TEST,Dry run
TEST,Midterm or final
TEST,Tryout
TESTED,Tried
TESTS,True-false  et al 
TESTS,Written and oral
TESTY,Irritable
TESTY,On edge
TET,Asian holiday
TET,Eastern holiday
TET,Hanoi holiday
TET,Holiday abroad
TET,Vietnamese New Year
TETE,Head in France
TETE,Head of France
TETRA,Aquarium resident
TETRA,Popular aquarium fish
TETRA,Tropical fish
TETS,Overseas holidays
TEX,Cowboys nickname
TEX,Popular cowboy name
TEX,Western moniker
TEXAN,A Bush
TEXAS,__ leaguer (pop-fly single)
TEXT,Scanner input  often
TEXTS,Handbooks and hornbooks
THAI,Eastern cuisine
THAI,Laotians neighbor
THAI,Native of Bangkok
THAICUISINE,Dining choice
THAMES,London flower?
THANE,Like Macbeth
THANE,Macbeths title
THANK,Credit
THANK,Express gratitude
THANKSGIVINGDAY,Today  in the USA
THAR,Seafarers adverb
THAR,Whalers adverb
THAT,Oh  no! Not __!
THAT,Not this
THATCH,Palm roofing material
THATS,__ Entertainment!
THAW,Melt down
THAW,Spring phenomenon
THAWS,Sticks in the defroster
THE,Common title starter
THE,End preceder
THE,Overused article
THEBAN,Ancient Greek
THEBELTWAY,DC insiders are inside it
THECONEHEADS,SNL characters
THEDA,Actress Bara
THEDA,Bara of silents
THEE,Fare-__-well
THEE,Friends pronoun
THEE,Old style pronoun
THEE,Quaker pronoun
THEFAMILYCREST,Shared tube of toothpaste?
THEFIRSTCIRCLE,Solzhenitsyn novel
THEFORCE,It  may be with you 
THEFOUNTAINHEAD,Work by Ayn Rand
THEIRS,Belonging to them
THELADYVANISHES,1938 Hitchcock thriller
THELONGGOODBYE,Raymond T  Chandler novel
THEM,Theres gold in ___ thar hills!
THEM,1954 giant-ant movie
THEM,1954 movie about giant ants
THEMANINTHEMOON,Hes out every night
THEMANINTHEMOON,Lunar resident?
THEMARXBROTHERS,Stars of  Horse Feathers 
THEMAYOR,Giuliani of New York
THEME,Motif
THEMILKYWAY,Sky lights?
THEN,At that time
THEN,In that case
THEN,Nows partner
THENEWLYWEDDAME,Knights recent bride?
THEO,Lieutenant Kojak
THEODORE,Beaver  formally
THEPEARLFISHERS,Operatic gem
THEPYRAMIDS,Resting places of Khufu and others
THERE,____  she goes (Miss America)
THERE,In that respect
THERICEISRIGHT,Sushi chefs comment?
THEROBE,Mature movie
THESAURI,Reference books
THESE,Nearby things
THESE,The Guess Whos  ____ Eyes 
THESEAWOLF,Jack London novel
THESEXPISTOLS,Anarchy in the U K  group
THESPECKLEDBAND,Sherlock Holmes tale
THESPECTRUM,Philadelphia arena
THESUNSHINES,End of the quote
THETA,Iota preceder
THETHUNDERROLLS,#1 for Garth
THETRASHMEN,Surfin Bird band of the 60s
THETWIN,__ Cities (Minnesota pair)
THEWHO,Tommy band
THEWOMANINWHITE,1948 Eleanor Parker thriller
THEXFILES,Fox series
THEYALLLAUGHED,Offbeat comedy of 1981
THINGY,Grasped tightly
THINK,Exercise ones gray matter
THINK,Famous IBM office sign
THINS,Makes less viscous
THIRD,Base for Nettles or Schmidt
THIRD,Graham Greenes  The __ Man 
THIRDDEGREE,Intensive questioning
THIRDMAN,Welles classic  with  The 
THIRDPARTY,Perots affiliation  for one
THIRST,Desire
THIRST,Intense desire
THIRSTIEST,Most efficient  paper towel-wise
THIRTYSOMETHING,Baby-boomer series
THIS,__ Magic Moment
THIS,Not that?
THO,Een if
THO,Even if
THOLE,Oar fulcrum
THOMASGRAY,Elegy Written in a Country Churchyard poet
THONG,Leather strap
THOR,God of thunder
THOR,God with a hammer
THOR,Norse god
THOR,Son of Odin
THORN,Androcles extraction
THORNY,Like rosebushes
THOSE,Not these
THOU,Bible pronoun
THREAD,Darners need
THREAD,Sewing-kit need
THREAT,Menace
THREE,French hen count
THREE,Triplet
THREEMINUTEEGGS,Quick breakfast?
THREW,Tossed
THREW,Warmed up in the bullpen
THREWINTHETOWEL,Gave up
THRIVE,Prosper
THROWIN,Sale clincher
THROWINTHETOWEL,Concede
THROWN,Catapulted
THROWNOFF,Unhorsed
THRUSH,Sweet-singing bird
THUMB,Green finger?
THUS,As Im showing you
THUS,In this manner
THY,The Lords Prayer pronoun
TIA,Actress Carrere
TIA,Dads sister  in Santiago
TIA,__ Maria (coffee liqueur)
TIANT,Longtime hurler Luis
TIARA,Jeweled headpiece
TIARA,Ornamental headwear
TIARA,Pageant prop
TIBET,Cashmere goat home
TIBET,Lhasas land
TIBIA,Shinbone
TIC,Spasm
TIC,Twitch
TICK,Little bloodsucker
TICKEDOFF,Like an angry clockmaker?
TICS,Nervous contractions
TIDE,Fab rival
TIDES,Prince of ___: Conroy book
TIDIED,Spruced up
TIE,Cause of overtime
TIE,One to one  e g 
TIE,Overtime cause
TIE,Popular Fathers Day gift
TIE,Sudden-death causer
TIE,Usual tic-tac-toe outcome
